Model,SMILES_Class,Feature,sum_importance,mean_importance,std_importance,n,sum_share,mean_share,Type,Source
RandomForest,Naphthalenes,SMILES_PEOE_VSA2,1.2793850212708807e-05,6.396925106354404e-06,2.5274610461334647e-06,2,6.396925106354442e-06,6.396925106354442e-06,VSA,Molecule
RandomForest,Naphthalenes,SMILES_Parent_Level_Anthracenes,1.2733754242265498e-05,6.366877121132749e-06,7.12347227942285e-07,2,6.366877121132787e-06,6.366877121132787e-06,Structural,Molecule
RandomForest,Naphthalenes,SMILES_SlogP_VSA4,1.2698437367995962e-05,6.349218683997981e-06,1.3669317714637539e-06,2,6.349218683998019e-06,6.349218683998019e-06,VSA,Molecule
RandomForest,Naphthalenes,SMILES_SlogP_VSA1,1.2161236025598723e-05,6.0806180127993615e-06,7.909606654514344e-08,2,6.080618012799398e-06,6.080618012799398e-06,VSA,Molecule
RandomForest,Naphthalenes,RADICAL_CH3S,1.1935582859419092e-05,5.967791429709546e-06,8.827011687332938e-07,2,5.9677914297095815e-06,5.9677914297095815e-06,Structural,Radical
RandomForest,Naphthalenes,SMILES_Class_Naphthacenes,1.1750430428203321e-05,5.8752152141016605e-06,1.650711777241232e-06,2,5.875215214101696e-06,5.875215214101696e-06,Structural,Molecule
RandomForest,Naphthalenes,SMILES_RADICAL_EState_VSA6,1.098753536118407e-05,5.493767680592035e-06,6.302638420853499e-07,2,5.493767680592068e-06,5.493767680592068e-06,VSA,Radical
RandomForest,Naphthalenes,SMILES_NumAliphaticCarbocycles,9.863490705139942e-06,4.931745352569971e-06,1.0420016195992226e-06,2,4.9317453525700006e-06,4.9317453525700006e-06,Structural,Molecule
RandomForest,Naphthalenes,SMILES_Superclass_Organic oxygen compounds,8.820746031115507e-06,4.410373015557754e-06,2.590900448954527e-06,2,4.41037301555778e-06,4.41037301555778e-06,Structural,Molecule
RandomForest,Naphthalenes,SMILES_Parent_Level_Phenols,8.317819904041963e-06,4.158909952020982e-06,1.5281036926218112e-07,2,4.158909952021006e-06,4.158909952021006e-06,Structural,Molecule
RandomForest,Naphthalenes,SMILES_Class_Phenols,8.099897780775953e-06,4.049948890387977e-06,1.6945020869471346e-06,2,4.049948890388001e-06,4.049948890388001e-06,Structural,Molecule
RandomForest,Naphthalenes,SMILES_SMR_VSA6,7.641196194362169e-06,3.820598097181084e-06,1.5884571951427603e-09,2,3.820598097181107e-06,3.820598097181107e-06,VSA,Molecule
RandomForest,Naphthalenes,SMILES_RADICAL_PEOE_VSA8,7.189971763178413e-06,3.5949858815892065e-06,8.474996382063815e-07,2,3.594985881589228e-06,3.594985881589228e-06,VSA,Radical
RandomForest,Naphthalenes,SMILES_Parent_Level_Hydroquinones,6.951207278027689e-06,3.4756036390138443e-06,7.337966681594813e-07,2,3.475603639013865e-06,3.475603639013865e-06,Structural,Molecule
RandomForest,Naphthalenes,SMILES_SMR_VSA5,6.16976279768015e-06,3.084881398840075e-06,6.575079809755494e-07,2,3.0848813988400936e-06,3.0848813988400936e-06,VSA,Molecule
RandomForest,Naphthalenes,RADICAL_CH3OO,5.863706164336736e-06,2.931853082168368e-06,3.0706193642806486e-07,2,2.9318530821683856e-06,2.9318530821683856e-06,Structural,Radical
RandomForest,Naphthalenes,SMILES_Parent_Level_3-O-methylated flavonoids,5.404796383858841e-06,2.7023981919294205e-06,5.416582958627013e-08,2,2.7023981919294366e-06,2.7023981919294366e-06,Structural,Molecule
RandomForest,Naphthalenes,SMILES_Parent_Level_Ketones,4.099884109105428e-06,2.049942054552714e-06,1.1099826452419137e-06,2,2.049942054552726e-06,2.049942054552726e-06,Structural,Molecule
RandomForest,Naphthalenes,SMILES_Class_Cinnamic acids and derivatives,3.9116904248900065e-06,1.9558452124450032e-06,3.1808786886965938e-09,2,1.955845212445015e-06,1.955845212445015e-06,Structural,Molecule
RandomForest,Naphthalenes,SMILES_RADICAL_VSA_EState1,3.678971707259135e-06,1.8394858536295676e-06,4.263043572480148e-07,2,1.8394858536295786e-06,1.8394858536295786e-06,VSA,Radical
RandomForest,Naphthalenes,SMILES_RADICAL_PEOE_VSA7,3.5035165688700946e-06,1.7517582844350473e-06,9.56969783816652e-07,2,1.751758284435058e-06,1.751758284435058e-06,VSA,Radical
RandomForest,Naphthalenes,SMILES_RADICAL_PEOE_VSA2,3.4533821542954566e-06,1.7266910771477283e-06,1.294636032035576e-07,2,1.7266910771477387e-06,1.7266910771477387e-06,VSA,Radical
RandomForest,Naphthalenes,RADICAL_CH3SO,3.14167758604913e-06,1.570838793024565e-06,4.732985525062386e-08,2,1.5708387930245744e-06,1.5708387930245744e-06,Structural,Radical
RandomForest,Naphthalenes,SMILES_RADICAL_SlogP_VSA12,3.1341663848940937e-06,1.5670831924470468e-06,1.9170244152907072e-07,2,1.5670831924470562e-06,1.5670831924470562e-06,VSA,Radical
RandomForest,Naphthalenes,SMILES_Parent_Level_Styrenes,3.0205316835483386e-06,1.5102658417741693e-06,4.91598513529529e-07,2,1.5102658417741784e-06,1.5102658417741784e-06,Structural,Molecule
RandomForest,Naphthalenes,SMILES_RADICAL_EState_VSA1,2.8623836477377407e-06,1.4311918238688703e-06,1.8234020232220527e-07,2,1.431191823868879e-06,1.431191823868879e-06,VSA,Radical
RandomForest,Naphthalenes,RADICAL_HSS,2.8051096650778447e-06,1.4025548325389224e-06,2.8788782853273833e-07,2,1.4025548325389308e-06,1.4025548325389308e-06,Structural,Radical
RandomForest,Naphthalenes,SMILES_Parent_Level_Resorcinols,2.538894104327856e-06,1.269447052163928e-06,1.5802637906411045e-07,2,1.2694470521639357e-06,1.2694470521639357e-06,Structural,Molecule
RandomForest,Naphthalenes,SMILES_Parent_Level_Hydroxycinnamic acids,1.8414690900057594e-06,9.207345450028797e-07,6.283644581540105e-07,2,9.207345450028852e-07,9.207345450028852e-07,Structural,Molecule
RandomForest,Naphthalenes,SMILES_Parent_Level_Catechols,1.7540481100794478e-06,8.770240550397239e-07,4.3656684448714033e-07,2,8.770240550397292e-07,8.770240550397292e-07,Structural,Molecule
RandomForest,Naphthalenes,SMILES_Parent_Level_Biphenols,1.373045334702708e-06,6.86522667351354e-07,2.1706391491278033e-07,2,6.865226673513581e-07,6.865226673513581e-07,Structural,Molecule
RandomForest,Naphthalenes,SMILES_Parent_Level_Phloroglucinols and derivatives,1.100732293049723e-06,5.503661465248615e-07,6.310890169985899e-07,2,5.503661465248648e-07,5.503661465248648e-07,Structural,Molecule
RandomForest,Naphthalenes,SMILES_Class_Organooxygen compounds,9.128983373544483e-07,4.5644916867722416e-07,3.66279533862115e-07,2,4.564491686772269e-07,4.564491686772269e-07,Structural,Molecule
RandomForest,Naphthalenes,SMILES_Parent_Level_Stilbenes,8.55135451851647e-07,4.275677259258235e-07,1.0937813091501757e-07,2,4.2756772592582603e-07,4.2756772592582603e-07,Structural,Molecule
RandomForest,Naphthalenes,SMILES_Class_Stilbenes,8.119938208136283e-07,4.0599691040681417e-07,2.6384814820880307e-07,2,4.059969104068166e-07,4.059969104068166e-07,Structural,Molecule
RandomForest,Naphthalenes,SMILES_Parent_Level_Hydroxycinnamic acids and derivatives,8.081021374301941e-07,4.0405106871509706e-07,1.8506728663392555e-07,2,4.040510687150995e-07,4.040510687150995e-07,Structural,Molecule
RandomForest,Naphthalenes,SMILES_EState_VSA11,0.0,0.0,0.0,2,0.0,0.0,VSA,Molecule
RandomForest,Naphthalenes,SMILES_NumAromaticHeterocycles,0.0,0.0,0.0,2,0.0,0.0,Structural,Molecule
RandomForest,Naphthalenes,SMILES_NumSaturatedCarbocycles,0.0,0.0,0.0,2,0.0,0.0,Structural,Molecule
RandomForest,Naphthalenes,SMILES_NumSaturatedHeterocycles,0.0,0.0,0.0,2,0.0,0.0,Structural,Molecule
RandomForest,Naphthalenes,SMILES_NumSaturatedRings,0.0,0.0,0.0,2,0.0,0.0,Structural,Molecule
RandomForest,Naphthalenes,SMILES_PEOE_VSA4,0.0,0.0,0.0,2,0.0,0.0,VSA,Molecule
RandomForest,Naphthalenes,SMILES_PEOE_VSA5,0.0,0.0,0.0,2,0.0,0.0,VSA,Molecule
RandomForest,Naphthalenes,SMILES_RADICAL_Chi4n,0.0,0.0,0.0,2,0.0,0.0,Structural,Radical
RandomForest,Naphthalenes,SMILES_RADICAL_Chi4v,0.0,0.0,0.0,2,0.0,0.0,Structural,Radical
RandomForest,Naphthalenes,SMILES_RADICAL_EState_VSA10,0.0,0.0,0.0,2,0.0,0.0,VSA,Radical
RandomForest,Naphthalenes,SMILES_RADICAL_EState_VSA11,0.0,0.0,0.0,2,0.0,0.0,VSA,Radical
RandomForest,Naphthalenes,SMILES_RADICAL_EState_VSA3,0.0,0.0,0.0,2,0.0,0.0,VSA,Radical
RandomForest,Naphthalenes,SMILES_RADICAL_NumAliphaticCarbocycles,0.0,0.0,0.0,2,0.0,0.0,Structural,Radical
RandomForest,Naphthalenes,SMILES_RADICAL_NumAliphaticHeterocycles,0.0,0.0,0.0,2,0.0,0.0,Structural,Radical
RandomForest,Naphthalenes,SMILES_RADICAL_NumAliphaticRings,0.0,0.0,0.0,2,0.0,0.0,Structural,Radical
RandomForest,Naphthalenes,SMILES_RADICAL_NumAromaticCarbocycles,0.0,0.0,0.0,2,0.0,0.0,Structural,Radical
RandomForest,Naphthalenes,SMILES_RADICAL_NumAromaticHeterocycles,0.0,0.0,0.0,2,0.0,0.0,Structural,Radical
RandomForest,Naphthalenes,SMILES_RADICAL_NumAromaticRings,0.0,0.0,0.0,2,0.0,0.0,Structural,Radical
RandomForest,Naphthalenes,SMILES_RADICAL_NumSaturatedCarbocycles,0.0,0.0,0.0,2,0.0,0.0,Structural,Radical
RandomForest,Naphthalenes,SMILES_RADICAL_NumSaturatedHeterocycles,0.0,0.0,0.0,2,0.0,0.0,Structural,Radical
RandomForest,Naphthalenes,SMILES_RADICAL_NumSaturatedRings,0.0,0.0,0.0,2,0.0,0.0,Structural,Radical
RandomForest,Naphthalenes,SMILES_RADICAL_PEOE_VSA10,0.0,0.0,0.0,2,0.0,0.0,VSA,Radical
RandomForest,Naphthalenes,SMILES_RADICAL_PEOE_VSA11,0.0,0.0,0.0,2,0.0,0.0,VSA,Radical
RandomForest,Naphthalenes,SMILES_RADICAL_PEOE_VSA12,0.0,0.0,0.0,2,0.0,0.0,VSA,Radical
RandomForest,Naphthalenes,SMILES_RADICAL_PEOE_VSA13,0.0,0.0,0.0,2,0.0,0.0,VSA,Radical
RandomForest,Naphthalenes,SMILES_RADICAL_PEOE_VSA14,0.0,0.0,0.0,2,0.0,0.0,VSA,Radical
RandomForest,Naphthalenes,SMILES_RADICAL_PEOE_VSA3,0.0,0.0,0.0,2,0.0,0.0,VSA,Radical
RandomForest,Naphthalenes,SMILES_RADICAL_PEOE_VSA5,0.0,0.0,0.0,2,0.0,0.0,VSA,Radical
RandomForest,Naphthalenes,SMILES_RADICAL_SMR_VSA2,0.0,0.0,0.0,2,0.0,0.0,VSA,Radical
RandomForest,Naphthalenes,SMILES_RADICAL_SMR_VSA3,0.0,0.0,0.0,2,0.0,0.0,VSA,Radical
RandomForest,Naphthalenes,SMILES_RADICAL_SMR_VSA4,0.0,0.0,0.0,2,0.0,0.0,VSA,Radical
RandomForest,Naphthalenes,SMILES_RADICAL_SMR_VSA5,0.0,0.0,0.0,2,0.0,0.0,VSA,Radical
RandomForest,Naphthalenes,SMILES_RADICAL_SMR_VSA8,0.0,0.0,0.0,2,0.0,0.0,VSA,Radical
RandomForest,Naphthalenes,SMILES_RADICAL_SMR_VSA9,0.0,0.0,0.0,2,0.0,0.0,VSA,Radical
RandomForest,Naphthalenes,SMILES_RADICAL_SlogP_VSA10,0.0,0.0,0.0,2,0.0,0.0,VSA,Radical
RandomForest,Naphthalenes,SMILES_RADICAL_SlogP_VSA11,0.0,0.0,0.0,2,0.0,0.0,VSA,Radical
RandomForest,Naphthalenes,SMILES_RADICAL_SlogP_VSA4,0.0,0.0,0.0,2,0.0,0.0,VSA,Radical
RandomForest,Naphthalenes,SMILES_RADICAL_SlogP_VSA5,0.0,0.0,0.0,2,0.0,0.0,VSA,Radical
RandomForest,Naphthalenes,SMILES_RADICAL_SlogP_VSA7,0.0,0.0,0.0,2,0.0,0.0,VSA,Radical
RandomForest,Naphthalenes,SMILES_RADICAL_SlogP_VSA8,0.0,0.0,0.0,2,0.0,0.0,VSA,Radical
RandomForest,Naphthalenes,SMILES_RADICAL_SlogP_VSA9,0.0,0.0,0.0,2,0.0,0.0,VSA,Radical
RandomForest,Naphthalenes,SMILES_RADICAL_VSA_EState4,0.0,0.0,0.0,2,0.0,0.0,VSA,Radical
RandomForest,Naphthalenes,SMILES_RADICAL_VSA_EState5,0.0,0.0,0.0,2,0.0,0.0,VSA,Radical
RandomForest,Naphthalenes,SMILES_RADICAL_VSA_EState6,0.0,0.0,0.0,2,0.0,0.0,VSA,Radical
RandomForest,Naphthalenes,SMILES_SMR_VSA2,0.0,0.0,0.0,2,0.0,0.0,VSA,Molecule
RandomForest,Naphthalenes,SMILES_SMR_VSA3,0.0,0.0,0.0,2,0.0,0.0,VSA,Molecule
RandomForest,Naphthalenes,SMILES_SMR_VSA4,0.0,0.0,0.0,2,0.0,0.0,VSA,Molecule
RandomForest,Naphthalenes,SMILES_SMR_VSA8,0.0,0.0,0.0,2,0.0,0.0,VSA,Molecule
RandomForest,Naphthalenes,SMILES_SlogP_VSA10,0.0,0.0,0.0,2,0.0,0.0,VSA,Molecule
RandomForest,Naphthalenes,SMILES_SlogP_VSA12,0.0,0.0,0.0,2,0.0,0.0,VSA,Molecule
RandomForest,Naphthalenes,SMILES_SlogP_VSA7,0.0,0.0,0.0,2,0.0,0.0,VSA,Molecule
RandomForest,Naphthalenes,SMILES_SlogP_VSA9,0.0,0.0,0.0,2,0.0,0.0,VSA,Molecule
RandomForest,Naphthalenes,SMILES_VSA_EState10,0.0,0.0,0.0,2,0.0,0.0,VSA,Molecule
RandomForest,Organooxygen compounds,SMILES_RADICAL_MaxAbsPartialCharge,0.5731047818066085,0.1910349272688695,0.009654263287458945,3,0.19103492726887067,0.19103492726887067,Electronic,Radical
RandomForest,Organooxygen compounds,GROUP_Phenols,0.3774281239744502,0.12580937465815006,0.011346292567130304,3,0.12580937465815084,0.12580937465815084,Experimental,Molecule
RandomForest,Organooxygen compounds,SMILES_HallKierAlpha,0.1905128087527214,0.06350426958424046,0.0048520371616894865,3,0.06350426958424085,0.06350426958424085,Electronic,Molecule
RandomForest,Organooxygen compounds,SMILES_RADICAL_HeavyAtomMolWt,0.1755693593690427,0.058523119789680896,0.007071432222507892,3,0.058523119789681256,0.058523119789681256,Structural,Radical
RandomForest,Organooxygen compounds,SMILES_MinAbsEStateIndex,0.1487258256668908,0.04957527522229693,0.00018652612628229594,3,0.04957527522229723,0.04957527522229724,Electronic,Molecule
RandomForest,Organooxygen compounds,SMILES_RADICAL_MolWt,0.1424735337440036,0.047491177914667865,0.006290480519226171,3,0.047491177914668156,0.047491177914668156,Structural,Radical
RandomForest,Organooxygen compounds,SITE_O22,0.11506034212950589,0.03835344737650196,9.003997179737534e-05,3,0.038353447376502196,0.038353447376502196,Experimental,Site
RandomForest,Organooxygen compounds,SITE_O25,0.10767831222904731,0.03589277074301577,0.00010486285385204262,3,0.035892770743015986,0.03589277074301599,Experimental,Site
RandomForest,Organooxygen compounds,SITE_O18,0.0957614679627057,0.0319204893209019,0.00011944125388631278,3,0.03192048932090209,0.03192048932090209,Experimental,Site
RandomForest,Organooxygen compounds,SITE_O20,0.0943371022895984,0.03144570076319947,0.00011028847608945911,3,0.03144570076319966,0.03144570076319966,Experimental,Site
RandomForest,Organooxygen compounds,SMILES_BalabanJ,0.09108833065098,0.03036277688366,0.0032630029778208513,3,0.030362776883660184,0.030362776883660184,Structural,Molecule
RandomForest,Organooxygen compounds,SMILES_RADICAL_Kappa3,0.0724034404016838,0.0241344801338946,0.00521494659344638,3,0.024134480133894746,0.024134480133894746,Structural,Radical
RandomForest,Organooxygen compounds,SMILES_RADICAL_MinPartialCharge,0.0681912744281252,0.022730424809375066,0.003306661909594408,3,0.022730424809375205,0.022730424809375205,Electronic,Radical
RandomForest,Organooxygen compounds,SITE_O26,0.06470235487581691,0.021567451625272304,5.16163079096446e-05,3,0.021567451625272432,0.021567451625272436,Experimental,Site
RandomForest,Organooxygen compounds,SMILES_PEOE_VSA9,0.0573059992742747,0.019101999758091567,0.008416416132924633,3,0.01910199975809168,0.019101999758091685,VSA,Molecule
RandomForest,Organooxygen compounds,SMILES_RADICAL_Chi1v,0.053543568465712496,0.0178478561552375,0.0013131848863933856,3,0.017847856155237606,0.017847856155237606,Structural,Radical
RandomForest,Organooxygen compounds,SMILES_RADICAL_MolMR,0.050243546832242796,0.01674784894408093,0.0028062063415446336,3,0.016747848944081035,0.01674784894408103,Electronic,Radical
RandomForest,Organooxygen compounds,SMILES_RADICAL_Chi0v,0.0492173281338684,0.0164057760446228,0.002558114394847425,3,0.0164057760446229,0.0164057760446229,Structural,Radical
RandomForest,Organooxygen compounds,SITE_O24,0.0380195901308671,0.012673196710289034,3.2115893797227296e-06,3,0.01267319671028911,0.012673196710289112,Experimental,Site
RandomForest,Organooxygen compounds,SITE_C30,0.0301114962762139,0.010037165425404634,2.6166744264761067e-06,3,0.010037165425404695,0.010037165425404695,Experimental,Site
RandomForest,Organooxygen compounds,SITE_C29,0.0248914560391666,0.008297152013055533,2.429388590580017e-06,3,0.008297152013055583,0.008297152013055583,Experimental,Site
RandomForest,Organooxygen compounds,SITE_O19,0.0231274463749032,0.0077091487916344,7.698747492275083e-07,3,0.007709148791634447,0.007709148791634447,Experimental,Site
RandomForest,Organooxygen compounds,SMILES_NumAliphaticRings,0.0202881428181406,0.006762714272713533,0.0051247765234323445,3,0.006762714272713574,0.006762714272713574,Structural,Molecule
RandomForest,Organooxygen compounds,SITE_C28,0.017273754962721502,0.005757918320907167,1.4658581554919228e-06,3,0.005757918320907203,0.005757918320907203,Experimental,Site
RandomForest,Organooxygen compounds,SMILES_NumAliphaticHeterocycles,0.014807574969502801,0.004935858323167601,0.001908308283023213,3,0.00493585832316763,0.004935858323167631,Structural,Molecule
RandomForest,Organooxygen compounds,SMILES_VSA_EState1,0.014325111825246001,0.004775037275082001,0.001409929478969143,3,0.004775037275082029,0.00477503727508203,VSA,Molecule
RandomForest,Organooxygen compounds,SITE_C31,0.0131074475121311,0.004369149170710366,1.4954273302297254e-06,3,0.004369149170710393,0.004369149170710393,Experimental,Site
RandomForest,Organooxygen compounds,SMILES_Class_Flavonoids,0.0127494431417718,0.0042498143805906,0.001703536702125935,3,0.004249814380590626,0.004249814380590626,Structural,Molecule
RandomForest,Organooxygen compounds,SMILES_MaxEStateIndex,0.0109038336043291,0.0036346112014430335,0.0004101303413552428,3,0.0036346112014430556,0.0036346112014430556,Electronic,Molecule
RandomForest,Organooxygen compounds,SMILES_MaxAbsEStateIndex,0.0107278856497831,0.0035759618832610332,0.0004341289444451321,3,0.003575961883261055,0.003575961883261055,Electronic,Molecule
RandomForest,Organooxygen compounds,MEDIUM_WAT,0.010580146617364599,0.003526715539121533,6.363144123965733e-05,3,0.0035267155391215544,0.003526715539121555,Experimental,Site
RandomForest,Organooxygen compounds,SMILES_HeavyAtomMolWt,0.009912811607687,0.0033042705358956666,0.0024477637603862947,3,0.003304270535895687,0.003304270535895687,Structural,Molecule
RandomForest,Organooxygen compounds,SMILES_NumValenceElectrons,0.009539583839036008,0.0031798612796786695,0.003014252010506085,3,0.0031798612796786886,0.003179861279678689,Structural,Molecule
RandomForest,Organooxygen compounds,SMILES_HeavyAtomCount,0.0087275075554697,0.002909169185156567,0.0016795208160615533,3,0.0029091691851565846,0.0029091691851565846,Structural,Molecule
RandomForest,Organooxygen compounds,SMILES_PEOE_VSA11,0.0069330297286462,0.0023110099095487334,0.00017608621293047614,3,0.0023110099095487472,0.0023110099095487477,VSA,Molecule
RandomForest,Organooxygen compounds,SMILES_EState_VSA2,0.0068600473016262,0.0022866824338754,0.0014524398873446487,3,0.002286682433875414,0.002286682433875414,VSA,Molecule
RandomForest,Organooxygen compounds,SMILES_BertzCT,0.0067539582220698,0.0022513194073566,6.0227325374704676e-05,3,0.0022513194073566136,0.002251319407356614,Structural,Molecule
RandomForest,Organooxygen compounds,SITE_O1,0.0057568515437526,0.0019189505145842,5.513751599615477e-05,3,0.0019189505145842116,0.0019189505145842116,Experimental,Site
RandomForest,Organooxygen compounds,SMILES_RADICAL_PEOE_VSA1,0.0056921356248350995,0.0018973785416116998,0.0003066768433938083,3,0.0018973785416117113,0.0018973785416117113,VSA,Radical
RandomForest,Organooxygen compounds,SMILES_VSA_EState2,0.0055407246900132,0.0018469082300043998,0.0005953280460169173,3,0.001846908230004411,0.001846908230004411,VSA,Molecule
RandomForest,Organooxygen compounds,SMILES_RADICAL_NHOHCount,0.0055292933469764,0.0018430977823254667,0.0006458619913140835,3,0.001843097782325478,0.001843097782325478,Structural,Radical
RandomForest,Organooxygen compounds,SMILES_VSA_EState6,0.0052354910950161,0.0017451636983387001,0.00014370018708087826,3,0.0017451636983387107,0.0017451636983387107,VSA,Molecule
RandomForest,Organooxygen compounds,SMILES_MolWt,0.005094050958898,0.0016980169862993333,0.001163090436420917,3,0.0016980169862993437,0.0016980169862993437,Structural,Molecule
RandomForest,Organooxygen compounds,CHARGE,0.0050258367795944,0.0016752789265314667,0.0005685423825784182,3,0.0016752789265314769,0.0016752789265314769,Electronic,Molecule
RandomForest,Organooxygen compounds,SMILES_RADICAL_SlogP_VSA2,0.0047160385911734,0.0015720128637244665,0.00020857240623344044,3,0.001572012863724476,0.001572012863724476,VSA,Radical
RandomForest,Organooxygen compounds,SMILES_MinAbsPartialCharge,0.004527206314731,0.001509068771577,0.00013452834659200634,3,0.001509068771577009,0.001509068771577009,Electronic,Molecule
RandomForest,Organooxygen compounds,SMILES_Chi1,0.004519830630599684,0.0015066102101998948,0.001265665342756373,3,0.001506610210199904,0.001506610210199904,Structural,Molecule
RandomForest,Organooxygen compounds,SMILES_RADICAL_MolLogP,0.0044304451760104994,0.0014768150586701664,0.00033853774014372883,3,0.0014768150586701755,0.0014768150586701755,Electronic,Radical
RandomForest,Organooxygen compounds,SMILES_MaxPartialCharge,0.0043487333596507,0.0014495777865502334,0.00015043468128796624,3,0.0014495777865502423,0.0014495777865502423,Electronic,Molecule
RandomForest,Organooxygen compounds,SMILES_RADICAL_TPSA,0.004281055249072701,0.0014270184163575669,0.00029455360963921977,3,0.0014270184163575755,0.0014270184163575755,VSA,Radical
RandomForest,Organooxygen compounds,SITE_C12,0.0042789884789302,0.0014263294929767335,2.1651623036809844e-07,3,0.0014263294929767422,0.0014263294929767422,Experimental,Site
RandomForest,Organooxygen compounds,SMILES_RADICAL_EState_VSA2,0.004127602295825,0.0013758674319416667,0.0005275660719167376,3,0.0013758674319416752,0.0013758674319416752,VSA,Radical
RandomForest,Organooxygen compounds,SMILES_RADICAL_MinAbsPartialCharge,0.0040685157296418,0.0013561719098806,0.0005242138250036561,3,0.0013561719098806083,0.0013561719098806083,Electronic,Radical
RandomForest,Organooxygen compounds,SMILES_RADICAL_MinEStateIndex,0.0040485840080212,0.0013495280026737334,0.00026013047560976394,3,0.0013495280026737414,0.0013495280026737417,Electronic,Radical
RandomForest,Organooxygen compounds,RADICAL_HO,0.0039936159565773,0.0013312053188591,0.00025288772539695727,3,0.001331205318859108,0.001331205318859108,Structural,Radical
RandomForest,Organooxygen compounds,SMILES_VSA_EState4,0.0038298291540914,0.0012766097180304666,0.0008933029847233708,3,0.0012766097180304744,0.0012766097180304744,VSA,Molecule
RandomForest,Organooxygen compounds,SMILES_RADICAL_MinAbsEStateIndex,0.0037460696139508002,0.0012486898713169334,0.00011100934233374511,3,0.001248689871316941,0.001248689871316941,Electronic,Radical
RandomForest,Organooxygen compounds,SMILES_RADICAL_SMR_VSA1,0.0033824093251605,0.0011274697750535,0.0002727093177555902,3,0.001127469775053507,0.001127469775053507,VSA,Radical
RandomForest,Organooxygen compounds,SITE_O2,0.0031912288578114,0.0010637429526038,3.806406339360285e-05,3,0.0010637429526038065,0.0010637429526038065,Experimental,Site
RandomForest,Organooxygen compounds,MEDIUM_GAS,0.0029147457679638,0.0009715819226546,4.217801369520509e-06,3,0.0009715819226546059,0.0009715819226546059,Experimental,Site
RandomForest,Organooxygen compounds,SMILES_RADICAL_NumValenceElectrons,0.0028830762416833,0.0009610254138944334,0.0003209664691662262,3,0.0009610254138944392,0.0009610254138944392,Structural,Radical
RandomForest,Organooxygen compounds,SITE_C16,0.0025082246058012,0.0008360748686004,4.839963027478362e-08,3,0.000836074868600405,0.000836074868600405,Experimental,Site
RandomForest,Organooxygen compounds,SMILES_RADICAL_VSA_EState9,0.0024953438868322003,0.0008317812956107335,0.00028004346901263445,3,0.0008317812956107384,0.0008317812956107385,VSA,Radical
RandomForest,Organooxygen compounds,SMILES_Chi0,0.0023012610576932,0.0007670870192310666,3.491460437737989e-05,3,0.0007670870192310712,0.0007670870192310712,Structural,Molecule
RandomForest,Organooxygen compounds,SMILES_RADICAL_SMR_VSA6,0.0021311632307798,0.0007103877435932666,0.0002602715480839736,3,0.000710387743593271,0.000710387743593271,VSA,Radical
RandomForest,Organooxygen compounds,SMILES_RADICAL_MaxAbsEStateIndex,0.001936619921979,0.000645539973993,0.00011045684160286848,3,0.0006455399739930039,0.0006455399739930039,Electronic,Radical
RandomForest,Organooxygen compounds,SMILES_RADICAL_HeavyAtomCount,0.0019084265581132,0.0006361421860377333,0.00027678110301685777,3,0.0006361421860377372,0.0006361421860377372,Structural,Radical
RandomForest,Organooxygen compounds,SMILES_Chi3n,0.0018719880525444,0.0006239960175148,3.943895541001974e-06,3,0.0006239960175148038,0.0006239960175148038,Structural,Molecule
RandomForest,Organooxygen compounds,SMILES_RADICAL_Kappa1,0.0018677399207736,0.0006225799735912,0.00018369572352902933,3,0.0006225799735912038,0.0006225799735912038,Structural,Radical
RandomForest,Organooxygen compounds,SMILES_RADICAL_Kappa2,0.0018528605076717,0.0006176201692239,0.00013424759363480878,3,0.0006176201692239038,0.0006176201692239038,Structural,Radical
RandomForest,Organooxygen compounds,SMILES_RADICAL_MaxEStateIndex,0.0018481620457591,0.0006160540152530333,0.00020359880404605043,3,0.0006160540152530371,0.0006160540152530371,Electronic,Radical
RandomForest,Organooxygen compounds,SITE_O3,0.0017899559645448999,0.0005966519881816333,1.894446820505662e-05,3,0.0005966519881816369,0.000596651988181637,Experimental,Site
RandomForest,Organooxygen compounds,SMILES_RADICAL_Chi0,0.0017779519864931,0.0005926506621643666,9.17116405000365e-05,3,0.0005926506621643702,0.0005926506621643702,Structural,Radical
RandomForest,Organooxygen compounds,SMILES_Chi3v,0.0017311828764355,0.0005770609588118333,3.255940985118592e-05,3,0.0005770609588118369,0.0005770609588118369,Structural,Molecule
RandomForest,Organooxygen compounds,SMILES_Kappa3,0.0016296570779543002,0.0005432190259847667,0.00019880621546473424,3,0.0005432190259847701,0.0005432190259847701,Structural,Molecule
RandomForest,Organooxygen compounds,SMILES_RADICAL_Chi1,0.0016244410682913,0.0005414803560971,0.00031551892205115774,3,0.0005414803560971033,0.0005414803560971033,Structural,Radical
RandomForest,Organooxygen compounds,SMILES_Parent_Level_Pyrogallols and derivatives,0.0015158599563867999,0.0005052866521289333,8.119955376307069e-07,3,0.0005052866521289363,0.0005052866521289363,Structural,Molecule
RandomForest,Organooxygen compounds,SMILES_MaxAbsPartialCharge,0.0015139271843231002,0.0005046423947743668,0.00023351135127946674,3,0.0005046423947743698,0.0005046423947743698,Electronic,Molecule
RandomForest,Organooxygen compounds,SMILES_VSA_EState3,0.0015063948928650999,0.0005021316309550333,2.7444141511099896e-05,3,0.0005021316309550363,0.0005021316309550363,VSA,Molecule
